horizon,actual,prediction
7,-0.058204968,-0.062419616
7,-0.050026428,-0.061622992
7,-0.041578326,-0.06269204
7,-0.03514018,-0.062227834
7,-0.031180022,-0.06288397
7,-0.0281913,-0.063392654
7,0.20773472,0.21426761
7,0.20693564,0.21314052
7,0.20662273,0.21087018
7,0.20678337,0.2095804
7,0.2073692,0.20878512
7,0.20823815,0.2081122
7,0.20916668,0.20724963
7,-0.14558084,-0.14004482
7,-0.14655198,-0.13826145
7,-0.14799744,-0.1365272
7,-0.14995748,-0.13781449
7,-0.15243773,-0.13772929
7,-0.1553493,-0.13873726
7,-0.15852335,-0.13938628
7,0.3673084,0.38581896
7,0.37283367,0.3902903
7,0.37744877,0.3953243
7,0.38100138,0.40226346
7,0.38408926,0.4102554
7,0.3875291,0.41588676
7,0.39114305,0.42029458
7,0.6793226,0.71266466
7,0.6936549,0.7262838
7,0.70800346,0.7445634
7,0.72237796,0.76031286
7,0.73678815,0.7790028
7,0.75123465,0.79109097
7,0.7657075,0.8035572
7,-0.23582551,-0.2273685
7,-0.23464696,-0.2243677
7,-0.23335616,-0.22088
7,-0.23197879,-0.22197686
7,-0.23054324,-0.22272544
7,-0.22907844,-0.22388959
7,-0.22761312,-0.22485428
7,0.025566174,0.028649624
7,0.024464792,0.028850328
7,0.023152089,0.02828959
7,0.021633811,0.027649797
7,0.019902801,0.028628943
7,0.017927792,0.028305959
7,0.015660811,0.026288075
7,0.40555894,0.41770265
7,0.404482,0.41716528
7,0.40332514,0.41592205
7,0.4021051,0.41541955
7,0.4008388,0.4158655
7,0.3995433,0.4158121
7,0.39823562,0.41476163
7,0.022053467,0.02307357
7,0.020798057,0.022283211
7,0.019513475,0.020410743
7,0.018197069,0.018727839
7,0.016846173,0.018659936
7,0.01545808,0.017621424
7,0.014030054,0.015507445
7,0.4448066,0.44817042
7,0.43711758,0.44153076
7,0.42940277,0.43463048
7,0.42166883,0.42481166
7,0.41392207,0.41366395
7,0.40616864,0.4040937
7,0.39841473,0.39625
7,0.07348339,0.073853485
7,0.07355955,0.07418102
7,0.07364302,0.07349702
7,0.073733106,0.072574645
7,0.07382892,0.072966814
7,0.07392946,0.072402194
7,0.07403358,0.07068461
7,0.011009735,0.011119836
7,0.013875873,0.012349559
7,0.016353315,0.013006546
7,0.018383916,0.0130482055
7,0.020021329,0.015042275
7,0.021221163,0.015164888
7,0.022052854,0.013982897
7,0.26069114,0.26591244
7,0.26346046,0.26780045
7,0.2663625,0.26926777
7,0.270313,0.27162215
7,0.2761531,0.27520934
7,0.28343093,0.27755138
7,0.29111502,0.27945235
7,0.047529433,0.04977429
7,0.048833165,0.052551717
7,0.049790423,0.054931846
7,0.050393026,0.055865493
7,0.050731193,0.058669277
7,0.050882176,0.05907903
7,0.050704967,0.058586113
7,0.24042225,0.24378605
7,0.24369372,0.2446014
7,0.24713303,0.24457464
7,0.25071192,0.24553412
7,0.25440758,0.24762824
7,0.25819314,0.24890508
7,0.26203665,0.2494711
7,0.6956347,0.7233075
7,0.70588243,0.73298776
7,0.71655357,0.7445302
7,0.7276494,0.7537146
7,0.7391644,0.76422095
7,0.75108707,0.7708036
7,0.7634008,0.77758443
7,0.3609211,0.3571522
7,0.35776576,0.3538771
7,0.354489,0.3492928
7,0.3510552,0.34242433
7,0.34744364,0.33453175
7,0.34363654,0.32862702
7,0.33962244,0.32301268
7,0.8093465,0.8118723
7,0.7976889,0.8130952
7,0.77562845,0.8130988
7,0.75472426,0.80704135
7,0.7377234,0.8008822
7,0.7201756,0.7942531
7,0.702221,0.7877755
7,0.45505604,0.508122
7,0.47620395,0.52476686
7,0.49698016,0.5483007
7,0.51715726,0.57773983
7,0.5364944,0.6032036
7,0.55478764,0.6272739
7,0.5719083,0.65002537
7,0.050841466,0.051457826
7,0.05245794,0.052856706
7,0.054300807,0.053527996
7,0.05644167,0.053466707
7,0.058929462,0.055293214
7,0.061788034,0.05533362
7,0.06502812,0.054195445
7,-0.021206355,-0.019605314
7,-0.021929564,-0.020290233
7,-0.022838002,-0.021479664
7,-0.024054546,-0.023572419
7,-0.025725067,-0.024327518
7,-0.027986884,-0.025414938
7,-0.030908933,-0.026858123
7,0.24589615,0.25385103
7,0.24773663,0.25487757
7,0.24946104,0.25542185
7,0.25105685,0.25726357
7,0.2525096,0.25996265
7,0.25380543,0.26204324
7,0.25493446,0.2632812
7,1.7114183,1.7561629
7,1.7172314,1.7644424
7,1.7220323,1.7736782
7,1.7256421,1.7807795
7,1.7293127,1.7869694
7,1.7307951,1.7920855
7,1.7329199,1.7962933
7,0.5273438,0.5766889
7,0.5470817,0.5947395
7,0.56331444,0.6201442
7,0.57946885,0.6512405
7,0.5969457,0.67808735
7,0.61500317,0.702966
7,0.63347507,0.7265341
7,0.119538486,0.120644234
7,0.116952844,0.118477836
7,0.11457611,0.11529148
7,0.11239353,0.11212869
7,0.11036729,0.109053835
7,0.10843414,0.10679005
7,0.106507406,0.10451462
7,0.3607338,0.37359402
7,0.36482948,0.37638944
7,0.36870268,0.37925905
7,0.37244755,0.3835112
7,0.3760692,0.38896722
7,0.37852177,0.39251614
7,0.37837437,0.39507657
7,0.29689977,0.3067091
7,0.29643297,0.30696866
7,0.29553676,0.3064018
7,0.29435268,0.30733463
7,0.2929675,0.30911708
7,0.2913302,0.31038198
7,0.28921497,0.3105416
7,0.45231926,0.4645238
7,0.45022768,0.46365145
7,0.4480399,0.46181917
7,0.44576767,0.45997605
7,0.44342396,0.45895553
7,0.44102207,0.45777228
7,0.43857545,0.45574304
7,0.29838055,0.3161782
7,0.3052867,0.32185918
7,0.3119052,0.3284695
7,0.31820732,0.3373702
7,0.32414448,0.34707353
7,0.32967097,0.3542275
7,0.33477935,0.36040416
7,-0.021613471,-0.014973991
7,-0.022714954,-0.014063504
7,-0.024147559,-0.0134998765
7,-0.025881672,-0.013846274
7,-0.027871305,-0.0126822395
7,-0.030052017,-0.012725441
7,-0.032349672,-0.013612843
10,0.067856304,0.070304915
10,0.06613772,0.06991855
10,0.064359635,0.06842539
10,0.062557206,0.06706962
10,0.060762506,0.06683079
10,0.059003487,0.065967984
10,0.05730657,0.064088404
10,0.055693004,0.06218736
10,0.05418059,0.061335154
10,0.05278389,0.059953038
10,0.08436472,0.09065093
10,0.09299304,0.098685116
10,0.10162094,0.10798734
10,0.1102483,0.114760645
10,0.11887605,0.12345575
10,0.12750594,0.12778178
10,0.13614035,0.13215354
10,0.14478192,0.13894641
10,0.15343343,0.14691061
10,0.16209772,0.15588118
10,-0.26680902,-0.2568143
10,-0.26509663,-0.25248283
10,-0.26335433,-0.24734786
10,-0.26158768,-0.24785233
10,-0.2598015,-0.24853747
10,-0.25800008,-0.24948044
10,-0.2561871,-0.25014594
10,-0.25436613,-0.25043127
10,-0.25254053,-0.2463761
10,-0.2507137,-0.24175306
10,0.1456651,0.14945857
10,0.1449225,0.14969294
10,0.14403978,0.14866292
10,0.14301425,0.14802241
10,0.14181817,0.14830486
10,0.14039735,0.14803708
10,0.13870002,0.14693928
10,0.13667674,0.14615636
10,0.13430597,0.14607373
10,0.13167508,0.14544126
10,0.24794555,0.2486866
10,0.24807079,0.24654223
10,0.24861383,0.24327357
10,0.24926905,0.24021073
10,0.24970628,0.23708515
10,0.24968587,0.23490123
10,0.24915001,0.2327934
10,0.24815825,0.2298998
10,0.24683951,0.22822444
10,0.24535571,0.22575131
10,0.1621166,0.16680229
10,0.1633075,0.16785946
10,0.16441278,0.16831714
10,0.16542979,0.1687502
10,0.1663571,0.17032947
10,0.1671944,0.17103577
10,0.16794224,0.17096493
10,0.16860206,0.17164437
10,0.16917634,0.17228912
10,0.16966882,0.17243066
10,0.13860467,0.14297453
10,0.13967241,0.14442946
10,0.14059605,0.14533962
10,0.14137621,0.145859
10,0.14200932,0.14762494
10,0.14249015,0.14829141
10,0.14281514,0.14826876
10,0.14299087,0.14894837
10,0.14303526,0.14980486
10,0.14297806,0.15038818
10,0.15766817,0.16541721
10,0.16084652,0.16817579
10,0.16436088,0.17100838
10,0.16824113,0.17381926
10,0.17250784,0.17742555
10,0.17717208,0.17967968
10,0.18222344,0.1814009
10,0.18762055,0.18385297
10,0.19329676,0.18599218
10,0.19918382,0.18801309
10,0.07419715,0.076218896
10,0.07510532,0.07761553
10,0.07594236,0.07842519
10,0.076709494,0.07831161
10,0.07740795,0.07977342
10,0.07803891,0.07976946
10,0.078603566,0.0787909
10,0.07910307,0.078548536
10,0.079538606,0.07937021
10,0.079911426,0.07996194
10,0.050330415,0.05124745
10,0.050176814,0.051474284
10,0.049991522,0.050747532
10,0.049776416,0.049868993
10,0.049533598,0.05054208
10,0.04926552,0.050028134
10,0.048974905,0.04822594
10,0.04866481,0.046991322
10,0.04833862,0.046953566
10,0.048000008,0.04626207
10,0.19595714,0.19982459
10,0.19779937,0.2005142
10,0.19975904,0.20031895
10,0.20183739,0.20081642
10,0.20403473,0.20242211
10,0.20635039,0.20324546
10,0.20878266,0.20322856
10,0.21132857,0.20385596
10,0.21398376,0.20420705
10,0.21674252,0.20400491
10,0.37466505,0.36885932
10,0.3288043,0.33835196
10,0.2828334,0.29641166
10,0.23464108,0.2563569
10,0.18206327,0.20941882
10,0.12826747,0.18125938
10,0.0787313,0.14506677
10,0.040555093,0.1184811
10,0.018386405,0.09714252
10,0.003852742,0.086294055
10,-0.15345846,-0.14431773
10,-0.15388465,-0.14246973
10,-0.15449446,-0.1403916
10,-0.15529957,-0.14135198
10,-0.15630898,-0.14141515
10,-0.15752816,-0.14209826
10,-0.15895896,-0.14259565
10,-0.16060029,-0.14311753
10,-0.16244932,-0.14124823
10,-0.16450182,-0.13914052
10,-0.029025795,-0.025179613
10,-0.029241253,-0.024980962
10,-0.02942331,-0.025068626
10,-0.029571557,-0.026221793
10,-0.029685618,-0.025931146
10,-0.029765218,-0.026476542
10,-0.029810121,-0.027368711
10,-0.029820211,-0.028321968
10,-0.029795451,-0.028024662
10,-0.029735899,-0.028223895
10,0.7315812,0.7624762
10,0.737843,0.771145
10,0.7437884,0.78124934
10,0.7494056,0.7890382
10,0.75470525,0.7970326
10,0.75970304,0.8025978
10,0.76440525,0.80817467
10,0.76881087,0.81543386
10,0.77291566,0.82289356
10,0.7767172,0.83162963
10,-0.11933945,-0.10572244
10,-0.12653878,-0.108562164
10,-0.13351496,-0.11158522
10,-0.14008658,-0.11665216
10,-0.14610922,-0.12099228
10,-0.1514806,-0.12340297
10,-0.15613183,-0.12622625
10,-0.16002594,-0.12930748
10,-0.16314958,-0.1318065
10,-0.16550799,-0.13491583
10,-0.06588319,-0.062271357
10,-0.065275006,-0.06184251
10,-0.06440854,-0.06157153
10,-0.063295595,-0.0630218
10,-0.061955255,-0.063011155
10,-0.06041206,-0.06388928
10,-0.05869373,-0.06464726
10,-0.05682828,-0.06567077
10,-0.05484318,-0.06501065
10,-0.052765116,-0.06462647
10,0.12799528,0.13465865
10,0.1247094,0.13397294
10,0.12142824,0.13205755
10,0.11814243,0.13072933
10,0.11482152,0.13018551
10,0.11153068,0.12939143
10,0.10837182,0.12787361
10,0.10546568,0.12614682
10,0.10288227,0.12510054
10,0.1006411,0.12358202
10,-0.2434547,-0.23521383
10,-0.24318086,-0.23312497
10,-0.24267831,-0.23076434
10,-0.24194026,-0.23277742
10,-0.24096183,-0.23433445
10,-0.2397399,-0.23603144
10,-0.23827249,-0.23754768
10,-0.23655832,-0.23915054
10,-0.23459704,-0.2371441
10,-0.2323898,-0.23478018
10,0.6563254,0.66021544
10,0.65024024,0.6571655
10,0.64419895,0.6524505
10,0.6381922,0.6425604
10,0.63221586,0.63147694
10,0.6262715,0.6228089
10,0.62036586,0.6147741
10,0.61451143,0.6057528
10,0.608725,0.60293853
10,0.60302716,0.60041416
10,0.17648786,0.17781496
10,0.17276496,0.17533775
10,0.1689604,0.17176388
10,0.16511633,0.1681653
10,0.16128537,0.16414346
10,0.15752524,0.16138923
10,0.15389414,0.15876013
10,0.15044443,0.15527725
10,0.14722106,0.15348287
10,0.14426117,0.15096799
10,0.90124255,0.9367693
10,0.89491016,0.9396411
10,0.88751566,0.94227135
10,0.8792629,0.94167185
10,0.87030554,0.93987995
10,0.86078036,0.9390539
10,0.85082537,0.9370169
10,0.84054273,0.93708616
10,0.82998097,0.9394733
10,0.81913656,0.9416409
10,-0.114877746,-0.099019036
10,-0.11997843,-0.098741025
10,-0.12508485,-0.09839403
10,-0.12984495,-0.09994306
10,-0.13396396,-0.10072639
10,-0.13725753,-0.10153119
10,-0.13966028,-0.102773756
10,-0.14116433,-0.10396546
10,-0.14178811,-0.103284016
10,-0.14153752,-0.10296033
10,-0.10057599,-0.09438141
10,-0.10002148,-0.092911
10,-0.09941359,-0.091425024
10,-0.09875308,-0.09229891
10,-0.09804055,-0.09171775
10,-0.09727644,-0.092272334
10,-0.096461155,-0.09251881
10,-0.09559504,-0.09296428
10,-0.09467847,-0.09144944
10,-0.093711846,-0.08976491
10,-0.05664337,-0.051044885
10,-0.056134373,-0.04897073
10,-0.056019846,-0.04683142
10,-0.05630554,-0.04675839
10,-0.056952506,-0.045054205
10,-0.05791653,-0.04510979
10,-0.059159957,-0.045290243
10,-0.060667798,-0.045148287
10,-0.062452674,-0.042863134
10,-0.06455888,-0.04057534
10,0.55318797,0.58019936
10,0.5574527,0.5857533
10,0.56133443,0.5920976
10,0.56481326,0.59888375
10,0.5678793,0.60647386
10,0.5705326,0.6116453
10,0.57278055,0.6158549
10,0.57463723,0.62198555
10,0.5761251,0.62761253
10,0.5772783,0.6334121
10,0.3890102,0.40987185
10,0.39310333,0.41427186
10,0.3966304,0.41922894
10,0.3995611,0.42597267
10,0.40186667,0.4337462
10,0.40351886,0.43924835
10,0.40449327,0.443529
10,0.40477508,0.44957402
10,0.40436324,0.45417252
10,0.4032702,0.45868352
10,0.08760764,0.09022261
10,0.08458719,0.089143425
10,0.08131944,0.086835496
10,0.07817607,0.08475123
10,0.07552316,0.08356411
10,0.073275074,0.08206981
10,0.07116279,0.08024411
10,0.06912656,0.07760625
10,0.0672501,0.07621524
10,0.0655192,0.07420613
10,0.08681346,0.08777884
10,0.09361841,0.093859375
10,0.10023223,0.10039097
10,0.107264414,0.104701206
10,0.114559434,0.11075208
10,0.12105422,0.11320706
10,0.12543006,0.115728796
10,0.12651467,0.11996828
10,0.12603128,0.12579313
10,0.12685017,0.13229097
10,0.43609762,0.44617414
10,0.43360156,0.44490123
10,0.4310994,0.44257233
10,0.42860186,0.43972892
10,0.4261176,0.43742108
10,0.42365307,0.4352791
10,0.4212122,0.43272677
10,0.41879648,0.42957136
10,0.41640475,0.42803124
10,0.41403338,0.42580834
10,0.117754675,0.120852485
10,0.12046105,0.12366442
10,0.123051204,0.12634085
10,0.12551208,0.12795633
10,0.12783538,0.13084741
10,0.13002102,0.13199367
10,0.13207279,0.13271919
10,0.13399735,0.13423009
10,0.13580132,0.13617715
10,0.13748692,0.13828567
10,0.12954694,0.12906574
10,0.12776257,0.12730306
10,0.12601644,0.12428642
10,0.12532224,0.12117834
10,0.12689133,0.118471436
10,0.12986046,0.11604709
10,0.13275982,0.113827184
10,0.13531132,0.11057429
10,0.13762984,0.109182335
10,0.1397435,0.10696903
10,-0.20048422,-0.19067807
10,-0.20330659,-0.19085798
10,-0.20597866,-0.19106947
10,-0.2084609,-0.19447123
10,-0.21073116,-0.19719987
10,-0.2127936,-0.19926535
10,-0.21467037,-0.20124626
10,-0.21638103,-0.20364878
10,-0.21794006,-0.20377785
10,-0.2193529,-0.20383123
10,-0.37326318,-0.362725
10,-0.37207934,-0.35957283
10,-0.37038237,-0.35627976
10,-0.36818683,-0.35885707
10,-0.36552286,-0.3610006
10,-0.36243746,-0.36307937
10,-0.35899305,-0.36441267
10,-0.35527185,-0.36622822
10,-0.35138625,-0.36310282
10,-0.34749517,-0.35911816
10,-0.056629017,-0.050327703
10,-0.057564136,-0.049960524
10,-0.0585711,-0.049715612
10,-0.059648972,-0.05100108
10,-0.06079648,-0.050884996
10,-0.06201203,-0.051605754
10,-0.0632937,-0.052306343
10,-0.06463921,-0.05323008
10,-0.06604591,-0.052559726
10,-0.067510776,-0.052262876
10,0.665186,0.7079922
10,0.67353916,0.7188058
10,0.6821974,0.7321284
10,0.6914416,0.7467177
10,0.7014362,0.7605986
10,0.71225595,0.77232856
10,0.72391045,0.7817975
10,0.73635894,0.7943977
10,0.7494765,0.8042477
10,0.76302695,0.81474996
10,0.3049705,0.31662607
10,0.3054852,0.31727383
10,0.3057452,0.31754464
10,0.30576545,0.3193828
10,0.30555725,0.32190862
10,0.30513072,0.32401344
10,0.3044963,0.32489514
10,0.3036651,0.3264149
10,0.30264878,0.32662234
10,0.30145907,0.32611218
10,0.117751926,0.116163336
10,0.11844924,0.116214484
10,0.120921634,0.11473189
10,0.12483736,0.11305986
10,0.12908426,0.112382054
10,0.1332271,0.111025885
10,0.13743384,0.10933304
10,0.14162442,0.1075938
10,0.14576854,0.10740431
10,0.14957157,0.106792055
10,-0.19029656,-0.18296298
10,-0.18946551,-0.18059729
10,-0.18857747,-0.17791112
10,-0.18764554,-0.17895895
10,-0.18666719,-0.17925496
10,-0.18558855,-0.1801825
10,-0.18431085,-0.18088073
10,-0.18266998,-0.18151835
10,-0.18060829,-0.1792359
10,-0.17825378,-0.17656699
10,0.33603126,0.3349022
10,0.29920766,0.30964202
10,0.2627825,0.27639347
10,0.22792797,0.241205
10,0.19578019,0.20482667
10,0.16627415,0.17830034
10,0.13889946,0.14730729
10,0.1130798,0.12145078
10,0.08829667,0.10263842
10,0.0644261,0.0891673
10,-0.052128896,-0.046288982
10,-0.052551195,-0.045548294
10,-0.05304727,-0.044927645
10,-0.053616986,-0.04586423
10,-0.05426019,-0.045336
10,-0.05497672,-0.045835406
10,-0.055766415,-0.04640329
10,-0.056629017,-0.047064275
10,-0.057564136,-0.04607454
10,-0.0585711,-0.04537631
10,0.0893706,0.08977093
10,0.08903442,0.08975504
10,0.088728815,0.08843006
10,0.088459425,0.08714962
10,0.08823218,0.0868533
10,0.08805315,0.08594836
10,0.08792841,0.08416286
10,0.08786398,0.08242649
10,0.08786583,0.08194898
10,0.087939896,0.080933146
10,0.009384243,0.011182746
10,0.008089779,0.010259835
10,0.006839405,0.0083916
10,0.005639105,0.0065156734
10,0.004492007,0.0061044954
10,0.003397389,0.0050552376
10,0.002351056,0.0031613605
10,0.001345942,0.001237452
10,0.000373199,0.0004166942
10,-0.000575603,-0.0012382958
10,1.0243043,1.0756707
10,1.0228827,1.076776
10,1.0235355,1.0787832
10,1.030729,1.0806037
10,1.0366478,1.0813494
10,1.0272475,1.0847
10,1.0001866,1.0829558
10,0.9610837,1.0860624
10,0.91585475,1.0847473
10,0.87017983,1.0847064
10,-0.155469,-0.14782569
10,-0.15409856,-0.14476973
10,-0.15279873,-0.14123732
10,-0.15158188,-0.14132327
10,-0.15045953,-0.14063427
10,-0.1494424,-0.14093073
10,-0.14854048,-0.14104313
10,-0.14776303,-0.1408397
10,-0.1471188,-0.1378599
10,-0.14661628,-0.1344653
10,0.17478462,0.17752586
10,0.1766764,0.17832564
10,0.17868242,0.17823279
10,0.18078858,0.17844778
10,0.18297769,0.17985576
10,0.18522927,0.18038347
10,0.18751971,0.18011968
10,0.18982282,0.18053088
10,0.19211096,0.18097901
10,0.19435596,0.18094079
10,0.122499004,0.124886274
10,0.12456593,0.12656891
10,0.12668139,0.12772982
10,0.12884301,0.12812048
10,0.13104801,0.1299056
10,0.13329306,0.13038167
10,0.1355745,0.13026053
10,0.13788831,0.130831
10,0.14023028,0.13182122
10,0.14259614,0.13269468
10,-0.071553834,-0.06498463
10,-0.07231189,-0.06439209
10,-0.07313304,-0.06387604
10,-0.07401713,-0.06511907
10,-0.07496382,-0.06493779
10,-0.075972274,-0.06569262
10,-0.07704132,-0.06635949
10,-0.07816905,-0.067216955
10,-0.07935269,-0.06630082
10,-0.08058867,-0.06566541
10,0.1347803,0.136517
10,0.13573943,0.13712904
10,0.13678455,0.13670269
10,0.13791561,0.13617548
10,0.13913266,0.13685225
10,0.14043628,0.13667363
10,0.14182718,0.13563816
10,0.14330612,0.13515492
10,0.14487338,0.13539854
10,0.14652824,0.13518271
10,0.065081835,0.065683804
10,0.06992664,0.07015548
10,0.075506836,0.074613005
10,0.08032839,0.07684185
10,0.0827234,0.080956906
10,0.08288543,0.08200667
10,0.08178839,0.082748055
10,0.08031562,0.08485359
10,0.07930513,0.088890925
10,0.07899398,0.093483716
10,0.108997725,0.11434658
10,0.101941675,0.11243275
10,0.09456149,0.1094379
10,0.0871025,0.10642715
10,0.07948354,0.10381456
10,0.07180526,0.10178389
10,0.0641603,0.099628665
10,0.05667591,0.09652844
10,0.049463566,0.09461908
10,0.042574767,0.09190327
10,0.026143597,0.024261115
10,0.023945458,0.024029559
10,0.021082686,0.022429936
10,0.017618086,0.02087086
10,0.01332124,0.020782337
10,0.008960652,0.019789115
10,0.005971633,0.017686892
10,0.003953031,0.015756711
10,0.002465943,0.015281992
10,0.001660069,0.014247188
10,0.30342755,0.30451304
10,0.29813853,0.3003165
10,0.29280174,0.29534975
10,0.2874342,0.28907946
10,0.28205448,0.28152162
10,0.27668217,0.27611205
10,0.2713376,0.27124095
10,0.26604152,0.26558304
10,0.26081482,0.26224115
10,0.25567842,0.25868633
10,0.62718046,0.64943314
10,0.62554324,0.6505689
10,0.6237583,0.6513779
10,0.62183595,0.65046895
10,0.6197863,0.6497781
10,0.61762005,0.6489783
10,0.6153486,0.64736295
10,0.6129842,0.64663756
10,0.6105406,0.6475259
10,0.6080331,0.6477641
10,-0.10982133,-0.10303942
10,-0.10793868,-0.09971078
10,-0.10610239,-0.095847644
10,-0.10429544,-0.09527925
10,-0.10249674,-0.0936782
10,-0.10068244,-0.093575075
10,-0.09882889,-0.09339632
10,-0.09691384,-0.09266771
10,-0.09492053,-0.08931815
10,-0.0928381,-0.08564019
10,-0.28300458,-0.2766263
10,-0.28381103,-0.2754846
10,-0.28424528,-0.27433574
10,-0.2842792,-0.27803347
10,-0.28386852,-0.281167
10,-0.28295058,-0.28412038
10,-0.2814508,-0.2868062
10,-0.27930817,-0.2899105
10,-0.27650195,-0.28886744
10,-0.27304608,-0.28747967
10,0.098174095,0.09877222
10,0.09974574,0.09988372
10,0.101423636,0.10032894
10,0.103195526,0.09997611
10,0.10504679,0.101172835
10,0.10696301,0.10105552
10,0.1089312,0.100069806
10,0.11093945,0.099766806
10,0.11297623,0.10025622
10,0.115030006,0.10043663
10,-0.07741605,-0.071102634
10,-0.078600675,-0.07093759
10,-0.07983504,-0.07089597
10,-0.0811211,-0.07262272
10,-0.0824601,-0.07300423
10,-0.083852805,-0.07405683
10,-0.085299574,-0.074917175
10,-0.08680056,-0.07615699
10,-0.08835581,-0.07570638
10,-0.08996504,-0.07558334
10,1.5374125,1.5862905
10,1.5618169,1.601377
10,1.5859892,1.6199585
10,1.6099948,1.6457213
10,1.6337495,1.6650689
10,1.6568856,1.6850551
10,1.6785324,1.6978285
10,1.6976943,1.7171576
10,1.7138479,1.7340139
10,1.7273724,1.7463435
10,2.5869749,2.6319175
10,2.592102,2.6358888
10,2.5956132,2.6419444
10,2.5986269,2.6454918
10,2.600934,2.648205
10,2.6013184,2.6501663
10,2.600215,2.6495626
10,2.6006768,2.6537075
10,2.6031141,2.6538079
10,2.606504,2.6541855
10,0.17084672,0.17410034
10,0.16870864,0.17314036
10,0.1663297,0.17073663
10,0.16369756,0.1687245
10,0.16079824,0.16733205
10,0.15761651,0.16581556
10,0.15413763,0.1643145
10,0.15034859,0.16221207
10,0.14623864,0.16124508
10,0.14179946,0.1597151
10,-0.14183725,-0.13469982
10,-0.14408259,-0.1351987
10,-0.14626847,-0.13583773
10,-0.14839593,-0.13900769
10,-0.15046586,-0.14112289
10,-0.15247889,-0.14300393
10,-0.15443543,-0.14448659
10,-0.15633546,-0.14665441
10,-0.15817857,-0.1471614
10,-0.15996398,-0.14767383
10,0.15245673,0.16703385
10,0.15616873,0.17197564
10,0.15946747,0.17799178
10,0.16242094,0.18324538
10,0.16508949,0.18857975
10,0.16751596,0.19241424
10,0.16972469,0.19575803
10,0.17173737,0.20041971
10,0.17357285,0.20471634
10,0.17524688,0.20915154
10,-0.043858618,-0.040012844
10,-0.044352703,-0.038403034
10,-0.04515775,-0.037037645
10,-0.04613722,-0.03733753
10,-0.047297947,-0.035819605
10,-0.048661496,-0.03594518
10,-0.050345577,-0.036217038
10,-0.052612405,-0.036351424
10,-0.055571537,-0.03475158
10,-0.059129477,-0.033072136
10,0.00998573,0.009005342
10,0.012306032,0.009369539
10,0.014817018,0.009059947
10,0.017308379,0.008323941
10,0.019554382,0.009488033
10,0.021421155,0.009133537
10,0.022883745,0.0074488833
10,0.023952588,0.0065923547
10,0.024654424,0.007301336
10,0.025023608,0.007249113
10,-0.21073116,-0.20213717
10,-0.2127936,-0.20219018
10,-0.21467037,-0.20227885
10,-0.21638103,-0.2057611
10,-0.21794006,-0.20855145
10,-0.2193529,-0.21076906
10,-0.22061726,-0.21285939
10,-0.22172393,-0.21539581
10,-0.22265294,-0.21540561
10,-0.22337572,-0.2153108
10,-0.019898718,-0.01670517
10,-0.020139914,-0.016796513
10,-0.020317914,-0.017293625
10,-0.02043223,-0.018658949
10,-0.020482274,-0.018591383
10,-0.020467931,-0.019246006
10,-0.020389816,-0.020384079
10,-0.020249043,-0.021522276
10,-0.020047992,-0.021527546
10,-0.019789578,-0.02214735
10,0.049415212,0.051505856
10,0.050239403,0.05415847
10,0.050681487,0.0563397
10,0.05074571,0.05714031
10,0.05036194,0.0598868
10,0.049423356,0.060251605
10,0.047871888,0.05971811
10,0.045876093,0.060355365
10,0.043673947,0.06259517
10,0.04144359,0.06503146
10,0.07776232,0.07878376
10,0.07666795,0.07853357
10,0.07549549,0.07702932
10,0.074250855,0.07567961
10,0.072940186,0.07532995
10,0.07156974,0.07441031
10,0.07014581,0.072592854
10,0.06867467,0.070672266
10,0.06716266,0.06989627
10,0.06561623,0.0686115
10,0.07015268,0.07217552
10,0.06772353,0.07093876
10,0.065305725,0.06860752
10,0.062909305,0.06646215
10,0.060537055,0.065244354
10,0.058186706,0.063874505
10,0.055853363,0.06201884
10,0.053531554,0.059293125
10,0.051216744,0.057641175
10,0.04890675,0.05531562
10,0.1144534,0.11555347
10,0.11157959,0.11352786
10,0.10871804,0.110416435
10,0.10586467,0.10730424
10,0.10301264,0.10442519
10,0.10015192,0.10218728
10,0.09726905,0.09996471
10,0.094350666,0.09672654
10,0.091383696,0.09495062
10,0.08835585,0.09234991
10,-0.06138232,-0.056941092
10,-0.05914907,-0.054113507
10,-0.05692714,-0.05104029
10,-0.054724157,-0.050439764
10,-0.0525469,-0.04825747
10,-0.05040163,-0.048093364
10,-0.0482938,-0.04805406
10,-0.04622799,-0.047449164
10,-0.04420825,-0.044479787
10,-0.04223786,-0.04134766
10,-0.05335205,-0.043796763
10,-0.05501521,-0.043411806
10,-0.061437424,-0.04303746
10,-0.06972001,-0.0439405
10,-0.077462874,-0.043820955
10,-0.085461825,-0.044270486
10,-0.093409434,-0.04525712
10,-0.09768382,-0.04612872
10,-0.098204724,-0.045216896
10,-0.09954122,-0.044953108
10,0.33601412,0.35693526
10,0.33618632,0.36008108
10,0.3352371,0.36345193
10,0.33327696,0.36916125
10,0.3305144,0.375813
10,0.32724,0.38059533
10,0.32376328,0.38389418
10,0.32038668,0.3887091
10,0.317381,0.39182878
10,0.3149566,0.39465797
10,-0.004594462,-0.003009744
10,-0.003821706,-0.002198467
10,-0.003144108,-0.0020520631
10,-0.002560228,-0.0025847936
10,-0.002056655,-0.0012610839
10,-0.001608683,-0.0014104517
10,-0.001182314,-0.00256415
10,-0.000737432,-0.003084015
10,-0.000231562,-0.0021835584
